Year,Type,Fund_Name,Assets,Liabilities,Active_Male,Active_Female,Retired_Members,Active_Members,Position,Funding
2014,Police,Schiller Park Police Pension Fund,16312340.61,35321947.6,33,0,20,33,-19009606.99,0.461818833
2014,Police,Shelbyville Police Pension Fund,2134879.82,4400570.82,5,1,3,6,-2265691,0.485137021
2014,Police,Shiloh Police Pension Fund,3503940.03,4570943.65,17,0,0,17,-1067003.62,0.766568197
2014,Police,Shorewood Police Pension Fund,10185966.3,11272894.58,24,2,5,26,-1086928.28,0.903580374
2014,Police,Silvis Police Pension Fund,5836026.15,10591784.12,14,1,7,15,-4755757.97,0.550995572
2014,Police,Skokie Police Pension Fund,79428267.71,126433202.7,97,13,86,110,-47004934.99,0.628223173
2014,Police,South Barrington Police Pension Fund,7555487.29,12442486.19,18,0,3,18,-4886998.9,0.607232926
2014,Police,South Beloit Police Pension Fund,2619385.47,4537850.64,12,2,2,14,-1918465.17,0.577230429
2014,Police,South Chicago Heights Police Pension Fund,3665890.39,5958984.48,5,0,3,5,-2293094.09,0.615187102
2014,Police,South Elgin Police Pension Fund,11940423.17,20230240.5,30,2,7,32,-8289817.33,0.590226457
2014,Police,South Holland Police Pension Fund,21925838.96,33307102.69,41,5,16,46,-11381263.73,0.658293192
2014,Police,Spring Grove Police Pension Fund,2169123.28,5726956.65,8,1,3,9,-3557833.37,0.378756714
2014,Police,Spring Valley Police Pension Fund,3689525.87,4953500.9,10,0,2,10,-1263975.03,0.744831977
2014,Police,Springfield Police Pension Fund,132449470.1,251884237,201,46,184,247,-119434766.9,0.525834692
2014,Police,St Charles Police Pension Fund,30168312.68,51344902.84,44,6,21,50,-21176590.16,0.587561978
2014,Police,Staunton Police Pension Fund,818167.88,2129738.99,6,0,2,6,-1311571.11,0.384163451
2014,Police,Steger Police Pension Fund,6097821.5,8112421.74,10,2,6,12,-2014600.24,0.751664755
2014,Police,Sterling Police Pension Fund,12748307.33,20562742.82,25,5,15,30,-7814435.49,0.619971151
2014,Police,Stickney Police Pension Fund,5463673.1,15281685.7,14,2,12,16,-9818012.6,0.357530786
2014,Police,Stone Park Police Pensionfund,3290181.87,16578566.42,15,0,6,15,-13288384.55,0.198459975
2014,Police,Streamwood Police Pension Fund,40397016.74,55725515.23,52,5,30,57,-15328498.49,0.724928546
2014,Police,Streator Police Pension Fund,9056789.24,18478588.92,24,0,16,24,-9421799.68,0.490123422
2014,Police,Sugar Grove Police Pension Fund,2694459.55,6180385.59,12,1,1,13,-3485926.04,0.435969489
2014,Police,Summit Police Pension Fund,8911903.31,27492146.31,27,3,11,30,-18580243,0.324161788
2014,Police,Swansea Police Pension Fund,8191326.35,13340760.95,18,2,5,20,-5149434.6,0.61400743
2014,Police,Sycamore Police Pension Fund,11206915.2,16823603.05,24,6,10,30,-5616687.85,0.666142393
2014,Police,Taylorville Police Pension Fund,6306508.56,10100957.04,18,2,12,20,-3794448.48,0.624347627
2014,Police,Tinley Park Police Pension Fund,54478925.85,73555817.51,67,8,29,75,-19076891.66,0.740647412
2014,Police,Troy Police Pension Fund,7024216.65,8892476.32,18,0,5,18,-1868259.67,0.789905578
2014,Police,University Park Policemens Pension Fund,6549351.39,10993216.18,19,1,5,20,-4443864.79,0.595762994
2014,Police,Urbana Police Pension Fund,33653392.38,45263949.8,49,8,24,57,-11610557.42,0.743492173
2014,Police,Vandalia Police Pension Fund,4634533,6864347.13,10,1,5,11,-2229814.13,0.675160057
2014,Police,Venice Police Pension Fund,464861.8,1815930.3,9,0,1,9,-1351068.5,0.255990993
2014,Police,Vernon Hills Police Pension Fund,36000853.17,44838764.38,35,8,15,43,-8837911.21,0.802895746
2014,Police,Villa Park Police Pension Fund,25742906.44,45215176.83,33,3,29,36,-19472270.39,0.56934216
2014,Police,Warrenville Police Pension Fund,14591374.2,21068458.84,28,4,8,32,-6477084.64,0.692569604
2014,Police,Washington Park Police Pension Fund,2033651.67,3544308.3,3,0,6,3,-1510656.63,0.573779564
2014,Police,Washington Police Pension Fund,6667487.45,10898309.1,21,0,9,21,-4230821.65,0.611791003
2014,Police,Waterloo Police Pension Fund,4414100.05,7598578.59,14,1,4,15,-3184478.54,0.580911285
2014,Police,Watseka Police Pension Fund,2160734.14,8785897.33,9,0,6,9,-6625163.19,0.245932095
2014,Police,Wauconda Police Pension Fund,9943133.11,18748535.11,22,2,5,24,-8805402,0.530341867
2014,Police,Waukegan Police Pension Fund,71674431.26,153568780.9,135,13,77,148,-81894349.67,0.466725273
2014,Police,Wayne Police Pension Fund,1671799.87,4036110.84,5,0,2,5,-2364310.97,0.414210594
2014,Police,West Chicago Police Pension Fund,23706352.5,41140277.5,42,3,19,45,-17433925,0.576232197
2014,Police,West Dundee Police Pension Fund,9914142.22,17160236.89,16,2,8,18,-7246094.67,0.57773924
2014,Police,Westchester Police Pension Fund,25202756.03,39598796.91,28,2,23,30,-14396040.88,0.636452569
2014,Police,Western Springs Police Pension Fund,13476419.07,23174515.33,15,3,19,18,-9698096.26,0.581518918
2014,Police,Westmont Police Pension Fund,24731323.23,53367822.71,36,2,28,38,-28636499.48,0.463412633
2014,Police,Wheaton Police Pension Fund,45393481.52,70746598.5,55,9,36,64,-25353116.98,0.641634827
2014,Police,Wheeling Police Pension Fund,43996101.31,65917486.63,54,7,31,61,-21921385.32,0.667442033
2014,Police,Willow Springs Police Pension Fund,1265357.43,9441742.02,13,1,6,14,-8176384.59,0.13401737
2014,Police,Willowbrook Police Pension Fund,17812892.43,25014312.37,20,2,8,22,-7201419.94,0.712108019
2014,Police,Wilmette Police Pension Fund,40538131.97,58611523.63,39,7,33,46,-18073391.66,0.691640986
2014,Police,Wilmington Police Pension Fund,4244682.07,7683487.88,11,1,3,12,-3438805.81,0.552442086
2014,Police,Winfield Police Pension Fund,7504734.03,15845125.5,15,1,6,16,-8340391.47,0.473630457
2014,Police,Winnetka Police Pension Fund,24838562.08,34414569.86,25,1,24,26,-9576007.78,0.721745533
2014,Police,Winthrop Harbor Police Pension Fund,3503415.91,4281270.08,7,0,2,7,-777854.17,0.818312287
2014,Police,Wood Dale Police Pension Fund,20734197.6,33888610.02,32,2,12,34,-13154412.42,0.611833816
2014,Police,Wood River Police Pension Fund,9198914.95,14520917.54,17,1,11,18,-5322002.59,0.633494056
2014,Police,Woodridge Police Pension Fund,31514123.38,57396465.26,43,4,32,47,-25882341.88,0.549060351
2014,Police,Woodstock Police Pension Fund,18331911.76,27953621.84,35,2,15,37,-9621710.08,0.655797373
2014,Police,Worth Police Pension Fund,10321614.75,23423022.33,22,1,18,23,-13101407.58,0.440661099
2014,Police,Yorkville Police Pension Fund,5725910.2,14604834.31,26,3,6,29,-8878924.11,0.392055814
2014,Police,Zion Police Pension Fund,26939533.79,44139712.6,45,2,25,47,-17200178.81,0.610324178
2014,Fire,Addison Firefighters Pension Fund,41708252.32,67244700.28,51,0,37,51,-25536447.96,0.62024594
2014,Fire,Algonquin Lake In The Hills FPD Pension Fund,16348995.47,21724013.47,43,3,5,46,-5375018,0.752577119
2014,Fire,Alsip Firefighters Pension Fund,21534721.42,38349393.43,34,1,15,35,-16814672.01,0.561540079
2014,Fire,Alton Firefighters Pension Fund,19283660.26,63230835.92,47,0,56,47,-43947175.66,0.304972408
2014,Fire,Anna Firefighters Pension Fund,1899027.82,3946368.53,2,0,3,2,-2047340.71,0.481208941
2014,Fire,Arlington Heights Firefighters Pension Fund,81668367.26,125752382.2,105,3,60,108,-44084014.9,0.649437934
2014,Fire,Atwood FPD Firefighters Pension Fund,0,0,0,0,0,0,0,0
2014,Fire,Aurora Firefighters Pension Fund,136517946.1,255089344.6,188,3,126,191,-118571398.5,0.535176984
2014,Fire,Barrington Firefighters Pension Fund,14736044.53,16207681.61,18,0,1,18,-1471637.08,0.909201259
2014,Fire,Bartlett FPD Firefighters Pension Fund,13570933.67,20619938.13,42,1,2,43,-7049004.46,0.658146188
2014,Fire,Batavia Firefighters Pension Fund,13591204.8,19844581.04,21,1,5,22,-6253376.24,0.684882426
2014,Fire,Beach Park FPD Firefighters Pension Fund,821478.83,1506785.71,7,0,0,7,-685306.88,0.545186236
2014,Fire,Beardstown Firefighters Pension Fund,881035.06,1551410,4,0,1,4,-670374.94,0.567893117
2014,Fire,Belleville Firefighters Pension Fund,23523929.18,56572461.97,58,3,34,61,-33048532.79,0.415819435
2014,Fire,Bellwood Firefighters Pension Fund,21742731.2,33975309.33,24,0,21,24,-12232578.13,0.639956828
2014,Fire,Belvidere Firefighters Pension Fund,13361471.14,21688964.78,27,0,9,27,-8327493.64,0.61604928
2014,Fire,Bement FPD Firefighters Pension Fund,255454.57,779115.11,0,0,2,0,-523660.54,0.327877828
2014,Fire,Bensenville Firefighters Pension Fund,10409306.69,27264575.09,18,1,19,19,-16855268.4,0.3817887
2014,Fire,Benton Firefighters Pension Fund,3567417.82,4197680.62,6,0,2,6,-630262.8,0.849854513
2014,Fire,Berwyn Firefighters Pension Fund,37777755.95,83479777.45,80,1,42,81,-45702021.5,0.452537813
2014,Fire,Bloomingdale FPD Firefighters Pension Fund,26029772.71,40094779.01,44,0,18,44,-14065006.3,0.64920604
2014,Fire,Bloomington Firefighters Pension Fund,45910482.67,97041141.81,107,1,50,108,-51130659.14,0.473103282
2014,Fire,Blue Island Firefighters Pension Fund,6052519.35,20036938.55,20,0,11,20,-13984419.2,0.30206807
2014,Fire,Bolingbrook Firefighters Pension Fund,44804569.39,83052910.16,79,7,35,86,-38248340.77,0.539470192
2014,Fire,Bourbonnais FPD Firefighters Pension Fund,1563847.19,2480322.29,11,1,0,12,-916475.1,0.630501607
2014,Fire,Bradley Firefighters Pension Fund,563948,1414063.3,4,2,0,6,-850115.3,0.39881383
2014,Fire,Bridgeview Firefighters Pension Fund,22052148.41,42174066.29,24,1,20,25,-20121917.88,0.522884093
2014,Fire,Bristol-Kendall Firefighter's Pension Fund,219249.41,272330.63,1,0,0,1,-53081.22,0.805085385
2014,Fire,Broadview Firefighters Pension Fund,19656462.34,36165274.68,23,2,24,25,-16508812.34,0.543517574
2014,Fire,Brookfield Firefighters Pension Fund,13525273.73,20915736.13,24,0,7,24,-7390462.4,0.646655401
2014,Fire,Buffalo Grove Firefighters Pension Fund,48220709.04,64448574.49,53,2,24,55,-16227865.45,0.748204432
2014,Fire,Burbank Firefighters Pension Fund,23942210.66,31154782.94,32,0,11,32,-7212572.28,0.768492296
2014,Fire,Burlington Community FPD Firefighters Pension Fun,234651.77,510444.01,0,2,0,2,-275792.24,0.45970129
2014,Fire,Byron FPD Firefighters Pension Fund,10654928.48,11753535.83,12,0,6,12,-1098607.35,0.906529629
2014,Fire,Cairo Firefighters Pension Fund,522207.48,3669581.31,4,0,6,4,-3147373.83,0.142307102
2014,Fire,Calumet City Firefighters Pension Fund,30979100.59,61096349.2,54,2,32,56,-30117248.61,0.50705322
2014,Fire,Canton Fire Pension Fund,7043835.5,15972812.05,14,0,15,14,-8928976.55,0.440989068
2014,Fire,Carbondale Fire Pension Fund,13537505.16,26068873.15,27,3,28,30,-12531367.99,0.519297673
2014,Fire,Carbondale Township Firefighters Pension Fund,1019140.51,793984.1,4,0,0,4,225156.41,1.283577983
2014,Fire,Carol Stream FPD Firefighters Pension Fund,32362203.05,43865752.75,51,1,17,52,-11503549.7,0.737755562
2014,Fire,Carpentersville Firefighters Pension Fund,17269413.67,24208166.06,33,3,9,36,-6938752.39,0.713371415
2014,Fire,Carterville Firefighter's Pension Fund,313757.79,834879.29,4,0,0,4,-521121.5,0.375812161
2014,Fire,Cary FPD Firefighters Pension Fund,3343830.8,4164421.34,6,0,1,6,-820590.54,0.802952086
2014,Fire,Central Stickney FPD Firefighters Pension Fund,9295.95,0,0,0,0,0,9295.95,0
2014,Fire,Centralia Firefighters Pension Fund,11223121.62,17296616.95,18,0,17,18,-6073495.33,0.64886224
2014,Fire,Centralia FPD Firefighters Pension Fund,473417.47,759841.94,1,0,2,1,-286424.47,0.623047301
2014,Fire,Champaign Firefighters Pension Fund,70885555.36,92304228.07,95,2,51,97,-21418672.71,0.767955671
2014,Fire,Channahon Fire Protection District Firefighters Pe,3799509.48,2734515.43,14,0,0,14,1064994.05,1.389463537
2014,Fire,Charleston Firefighters Pension Fund,13521560.13,28226804.08,31,1,29,32,-14705243.95,0.479032628
2014,Fire,Chatham FPD Firefighter's Pension Fund,2184886.12,4098563.6,16,0,0,16,-1913677.48,0.533085816
2014,Fire,Cherry Valley FPD Firefighter's Pension Fund,2409151.53,3930890.59,14,0,0,14,-1521739.06,0.612876771
2014,Fire,Chicago Heights Firefighters Pension Fund,34738941.03,73147541.7,60,3,50,63,-38408600.67,0.474916043
2014,Fire,Chicago Ridge Firefighters Pension Fund,10387628.81,16603668.96,15,0,5,15,-6216040.15,0.625622496
2014,Fire,Cicero Firefighters Pension Fund,29728344.43,95554143.91,78,0,56,78,-65825799.48,0.311115177
2014,Fire,Clarendon Hills Firefighters Pension Fund,1086237.22,1578199.76,1,0,0,1,-491962.54,0.688276128
2014,Fire,Clinton Firefighters Pension Fund,1616586.79,2605194.74,3,0,3,3,-988607.95,0.620524357
2014,Fire,Coal City Firefighter's Pension Fund,720216.82,888285.17,8,0,0,8,-168068.35,0.810794601
2014,Fire,Collinsville Firefighters Pension Fund,20917874.81,27621579.52,32,0,21,32,-6703704.71,0.757301906
2014,Fire,Country Club Hills Firefighters Pension Fund,6783354.62,12580204.7,15,2,6,17,-5796850.08,0.539208605
2014,Fire,Countryside FPD Firefighters Pension Fund,23664262.95,33570735.92,30,2,18,32,-9906472.97,0.704907483
2014,Fire,Crystal Lake Firefighters Pension Fund,24882348.87,36799670.4,59,3,11,62,-11917321.53,0.676156841
2014,Fire,Danville Firefighters Pension Fund,12869374.99,57420379.15,51,0,53,51,-44551004.16,0.224125566
2014,Fire,Darien Woodridge FPD Firefighters Pension Fund,17506963.52,26270117.24,34,2,12,36,-8763153.72,0.666421218
2014,Fire,Decatur Firefighters Pension Fund,70190349.62,125760875.5,104,2,84,106,-55570525.89,0.558125485
2014,Fire,Deerfield-Bannockburn Fire Protection District,32483609.85,41155807.76,41,4,19,45,-8672197.91,0.78928374
2014,Fire,Dekalb Firefighters Pension Fund,23459878.33,62913717.91,57,0,39,57,-39453839.58,0.372889715
2014,Fire,Des Plaines Firefighters Pension Fund,68110763.21,127830759.4,91,0,64,91,-59719996.14,0.532819828
2014,Fire,Dixon Community FPD Firefighter Pension Fund,4384267.9,7689822.62,10,1,6,11,-3305554.72,0.570139016
2014,Fire,Dixon Firefighters Pension Fund,8413398.64,15357589.02,15,0,15,15,-6944190.38,0.547833298
2014,Fire,Dolton Firefighters Pension Fund,12222770.16,16967094.62,18,0,10,18,-4744324.46,0.720380857
2014,Fire,Downers Grove Firefighters Pension Fund,44327037.84,81316077.35,77,0,31,77,-36989039.51,0.545120218
2014,Fire,Duquoin Firefighters Pension Fund,2659733.38,6153133.11,7,0,3,7,-3493399.73,0.43225676
2014,Fire,East Alton Firefighters Pension Fund,1823654.5,6352464.43,7,0,3,7,-4528809.93,0.28707827
2014,Fire,East Dundee/Countryside FPD Firefighters Pension F,2267064.75,3889477.3,7,0,1,7,-1622412.55,0.582871315
2014,Fire,East Joliet FPD Firefighters Pension Fund,2077573.22,1601107.05,10,1,1,11,476466.17,1.297585455
2014,Fire,East Moline Firefighters Pension Fund,23469474.17,30987831.18,34,1,24,35,-7518357.01,0.757377115
2014,Fire,East Peoria Firefighters Pension Fund,19365812.64,32485849.1,40,2,16,42,-13120036.46,0.596130721
2014,Fire,East St Louis Firefighters Pension Fund,12174955.75,55020983.86,51,0,43,51,-42846028.11,0.221278409
2014,Fire,Edwardsville Firefighters Pension Fund,12471998.28,19478571.04,26,0,15,26,-7006572.76,0.640293287
2014,Fire,Effingham Firefighters Pension Fund,8737896.97,13631847.69,15,1,10,16,-4893950.72,0.640991388
2014,Fire,Elburn/Countryside FPD Firefighters Pension Fund,5107133.4,7441376.72,21,3,0,24,-2334243.32,0.686315663
2014,Fire,Elgin Firefighters Pension Fund,64335887.72,139877452.4,130,4,66,134,-75541564.72,0.459944663
2014,Fire,Elk Grove Village Firefighters Pension Fund,60070751.3,109109265.4,85,2,69,87,-49038514.06,0.550555914
2014,Fire,Elmhurst Firefighters Pension Fund,36049952.07,53941239.25,43,1,30,44,-17891287.18,0.668318944
2014,Fire,Elmwood Park Firefighters Pension Fund,12982693.37,31206254.72,25,0,17,25,-18223561.35,0.416028565
2014,Fire,Elwood Fire Protection District,1005676.84,1285815.04,1,0,0,1,-280138.2,0.782131807
2014,Fire,Evanston Firefighters Pension Fund,67907517.32,144728429.8,103,4,86,107,-76820912.47,0.469206482
2014,Fire,Evergreen Park Firefighters Pension Fund,783039.38,3325088.88,1,0,2,1,-2542049.5,0.235494271
2014,Fire,Fairfield Firefighters Pension Fund,1674567.86,3386370.9,5,0,2,5,-1711803.04,0.4945022
2014,Fire,Fairview/Caseyville FPD Firefighters Pension Fund,2248083.42,3167243.83,3,0,1,3,-919160.41,0.709791712
2014,Fire,Flossmoor Firefighters Pension Fund,2144601.67,5430297.8,3,0,3,3,-3285696.13,0.394932608
2014,Fire,Forest Park Firefighters Pension Fund,14555263.41,30495174.75,21,2,14,23,-15939911.34,0.477297262
2014,Fire,Forest View Firefighters Pension Fund,2111130.67,5885339.52,3,1,6,4,-3774208.85,0.35871009
2014,Fire,Fosterburg FPD Firefighters Pension Fund,1243229.62,2011932.05,8,0,1,8,-768702.43,0.617928235
2014,Fire,Frankfort FPD Firefighters Pension Fund,10571597.36,13004771.52,53,1,1,54,-2433174.16,0.81290143
2014,Fire,Franklin Park Firefighters Pension Fund,24072923.86,50074001.74,41,1,30,42,-26001077.88,0.480746955
2014,Fire,Freeport Firefighters Pension Fund,32359610.56,43839358.27,45,2,40,47,-11479747.71,0.738140608
2014,Fire,Galesburg Firefighters Pension Fund,21684863.2,46002276.8,40,2,50,42,-24317413.6,0.471386738
2014,Fire,Geneva Firefighters Pension Fund,12725067.11,15804351.87,20,0,6,20,-3079284.76,0.805162225
2014,Fire,Glencoe Firefighters Pension Fund,14622.59,731877.86,0,0,2,0,-717255.27,0.01997955
2014,Fire,Glenside FPD Firefighters Pension Fund,8202295.7,16031552.49,15,0,7,15,-7829256.79,0.511634522
2014,Fire,Glenview Firefighters Pension Fund,62880673.16,109216618.1,80,0,65,80,-46335944.91,0.575742724
2014,Fire,Glenwood Firefighters Pension Fund,2581247.28,4652678.07,3,0,3,3,-2071430.79,0.554787424
2014,Fire,Godfrey Paid Firefighters Pension Fund,6617292.74,9229153.18,18,0,8,18,-2611860.44,0.716998907
2014,Fire,Granite City Firefighters Pension Fund C/O Gail Va,16798775.06,54510463.14,54,1,30,55,-37711688.08,0.30817524
2014,Fire,Grayslake FPD Firefighters Pension Fund,12222439.29,19406565.26,31,0,2,31,-7184125.97,0.629809507
2014,Fire,Greater Round Lake FPD Firefighters Pension Fund,14301252.32,17896528.34,35,1,4,36,-3595276.02,0.799107629
2014,Fire,Gurnee Firefighters Pension Fund,25736714.86,35668633.95,47,0,9,47,-9931919.09,0.721550337
2014,Fire,Hampshire FPD Firefighters Pension Fund,1774707.92,2757785.07,7,1,0,8,-983077.15,0.643526553
2014,Fire,Hanover Park Firefighters Pension Fund,15607705.07,25213633.61,32,3,12,35,-9605928.54,0.619018477
2014,Fire,Harlem-Roscoe Firefighters Pension Fund,164166.82,201228.1,2,0,0,2,-37061.28,0.81582453
2014,Fire,Harrisburg Firefighters Pension Fund,3436309.87,5264485.89,7,0,2,7,-1828176.02,0.652734178
2014,Fire,Harvey Firefighters Pension Fund,12006534.27,42751013.08,49,0,29,49,-30744478.81,0.280847947
2014,Fire,Hazel Crest Firefighters Pension Fund,7147023.01,9906207.79,17,0,5,17,-2759184.78,0.721469119
